name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Emanuele Bollini,531,103,563,413,35-39,37,ITA,ITA,---,2537,---,1.9 km,00:00:01,03:01:00,90.1 km,00:02:38,01:50:57,21.1 km,04:54:36
Marco Carboni,532,100,564,195,30-34,33,ITA,ITA,---,2477,---,1.9 km,00:00:01,03:04:03,90.1 km,00:02:49,01:47:44,21.1 km,04:54:37
Armin Kamelger,533,87,565,896,40-44,45,---,ITA,---,2389,---,1.9 km,00:00:01,02:43:55,90.1 km,00:03:33,02:07:18,21.1 km,04:54:47
Angelo Delle Monache,534,63,566,113,25-29,29,PE,ITA,---,2422,---,1.9 km,00:00:01,03:02:09,90.1 km,00:02:59,01:49:39,21.1 km,04:54:48
Elena Tuzza,33,5,567,687,25-29,28,RO,ITA,---,3108,---,1.9 km,00:00:01,02:56:57,90.1 km,00:02:14,01:55:40,21.1 km,04:54:52
Andrea Ajmar,535,95,568,1036,45-49,46,---,ITA,---,2324,---,1.9 km,00:00:01,03:03:15,90.1 km,00:02:59,01:48:39,21.1 km,04:54:54
Andrea Biscontin,536,88,569,814,40-44,41,Ita,ITA,---,2386,---,1.9 km,00:00:01,02:58:27,90.1 km,00:03:40,01:52:47,21.1 km,04:54:55
Danny Marko,537,101,570,290,30-34,32,---,SVK,---,2470,---,1.9 km,00:00:01,02:55:22,90.1 km,00:02:58,01:56:41,21.1 km,04:55:02
Gianni Cavallarin,538,89,571,835,40-44,44,Italia,ITA,---,2382,---,1.9 km,00:00:01,03:15:30,90.1 km,00:02:33,01:37:06,21.1 km,04:55:10
Rudolf Bayer,539,96,572,1046,45-49,46,---,AUT,---,2319,---,1.9 km,00:00:01,02:53:14,90.1 km,00:03:12,01:58:44,21.1 km,04:55:11
Ivan Colic,540,102,573,205,30-34,33,Zadarska,HRV,---,2467,---,1.9 km,00:00:01,03:05:32,90.1 km,00:03:26,01:46:12,21.1 km,04:55:11
Dario D'Alberto,541,90,574,844,40-44,44,BL,ITA,---,2381,---,1.9 km,00:00:01,02:58:30,90.1 km,00:02:41,01:54:02,21.1 km,04:55:14
Alasdair Chisholm,542,104,575,435,35-39,36,---,ZAF,---,2525,---,1.9 km,00:00:01,02:50:53,90.1 km,00:03:00,02:01:21,21.1 km,04:55:15
Kurt Jäger,543,8,576,1545,55-59,56,---,AUT,---,2800,---,1.9 km,00:00:01,02:51:22,90.1 km,00:03:27,02:00:28,21.1 km,04:55:18
Matthias Scheffer,544,97,577,1223,45-49,48,---,DEU,---,2316,---,1.9 km,00:00:01,02:51:28,90.1 km,00:03:23,02:00:29,21.1 km,04:55:21
Nicolas Czorny,545,105,578,441,35-39,39,FR,FRA,---,2522,---,1.9 km,00:00:01,02:55:43,90.1 km,00:03:40,01:56:00,21.1 km,04:55:24
Marjeta Šibelja,34,13,579,724,30-34,34,Sežana,SVN,---,2996,---,1.9 km,00:00:01,03:10:32,90.1 km,00:02:58,01:41:55,21.1 km,04:55:26
Zoltan Masa,546,106,580,534,35-39,38,B-A-Z megye,HUN,---,2522,---,1.9 km,00:00:01,02:54:56,90.1 km,00:03:01,01:57:28,21.1 km,04:55:26
Alberto Francone,547,103,581,232,30-34,35,Italia,ITA,---,2462,---,1.9 km,00:00:01,03:00:09,90.1 km,00:02:34,01:52:44,21.1 km,04:55:28
Rudolf Töscher,548,4,582,1588,60-64,61,AT,AUT,---,3288,---,1.9 km,00:00:01,02:57:31,90.1 km,00:03:09,01:54:48,21.1 km,04:55:29
Richard Schöttl,549,107,583,601,35-39,39,AT,AUT,---,2520,---,1.9 km,00:00:01,02:50:47,90.1 km,00:01:54,02:02:50,21.1 km,04:55:32
Nathalie Bart,35,7,584,741,35-39,37,Luxembourg,LUX,---,3011,---,1.9 km,00:00:01,03:07:47,90.1 km,00:02:05,01:45:44,21.1 km,04:55:37
Peter Heyrman,550,9,585,1544,55-59,58,BE,BEL,---,2793,---,1.9 km,00:00:01,02:55:30,90.1 km,00:02:36,01:57:33,21.1 km,04:55:40
Dino Bergamo,551,10,586,1531,55-59,56,Italy,ITA,---,2793,---,1.9 km,00:00:01,03:01:12,90.1 km,00:03:32,01:50:57,21.1 km,04:55:42
Markus Lamprecht,552,104,587,270,30-34,31,AT,AUT,---,2454,---,1.9 km,00:00:01,03:11:36,90.1 km,00:02:43,01:41:34,21.1 km,04:55:54
Guido Rizzo,553,41,588,1368,50-54,54,Intl State,ITA,---,2766,---,1.9 km,00:00:01,03:07:06,90.1 km,00:03:57,01:44:55,21.1 km,04:55:59
Olivier Hamon,554,42,589,1322,50-54,53,FR,FRA,---,2766,---,1.9 km,00:00:01,03:03:19,90.1 km,00:02:49,01:49:51,21.1 km,04:56:00
Michela Rovescala,36,14,590,720,30-34,33,ITALIA,ITA,---,2986,---,1.9 km,00:00:01,03:08:49,90.1 km,00:02:48,01:44:23,21.1 km,04:56:01
Mario Hernández Riveiro,555,91,591,890,40-44,44,Guatemala/Guatemala/Guatemala,GTM,---,2366,---,1.9 km,00:00:01,02:47:52,90.1 km,00:02:25,02:05:44,21.1 km,04:56:02
Federico Fusato,556,92,592,866,40-44,43,Italia,ITA,---,2366,---,1.9 km,00:00:01,03:01:15,90.1 km,00:01:57,01:52:51,21.1 km,04:56:04
Davide Boffa,557,93,593,816,40-44,41,ITALIA,ITA,---,2366,---,1.9 km,00:00:01,03:12:06,90.1 km,00:03:54,01:40:03,21.1 km,04:56:04
Graeme Carrington,558,98,594,1072,45-49,47,Gauteng,ZAF,---,2303,---,1.9 km,00:00:01,02:52:17,90.1 km,00:04:34,01:59:12,21.1 km,04:56:04
Luigi Baù,559,108,595,400,35-39,40,Italia,ITA,---,2510,---,1.9 km,00:00:01,02:57:08,90.1 km,00:02:08,01:56:49,21.1 km,04:56:06
Malik Sehovic,560,94,596,993,40-44,42,APO,DEU,---,2364,---,1.9 km,00:00:01,03:00:55,90.1 km,00:03:03,01:52:11,21.1 km,04:56:10
Paolo Marescotti,561,105,597,289,30-34,31,RA,ITA,---,2446,---,1.9 km,00:00:01,03:08:14,90.1 km,00:02:29,01:45:39,21.1 km,04:56:23
Fabrizio Dughiero,563,43,599,1309,50-54,52,Veneto,ITA,---,2759,---,1.9 km,00:00:01,03:05:46,90.1 km,00:03:11,01:47:26,21.1 km,04:56:24
Patrick Baumberger,564,95,600,808,40-44,45,CH,CHE,---,2358,---,1.9 km,00:00:01,03:00:12,90.1 km,00:03:48,01:52:27,21.1 km,04:56:28
Iztok Fister,565,64,601,35,25-29,27,Prekmurje,SVN,---,2392,---,1.9 km,00:00:01,02:56:36,90.1 km,00:03:09,01:56:42,21.1 km,04:56:28
Richard Mocnik,566,65,602,74,25-29,26,AT,AUT,---,2389,---,1.9 km,00:00:01,03:01:28,90.1 km,00:02:08,01:53:01,21.1 km,04:56:38
Kurt Heidelbauer,567,44,603,1327,50-54,52,AT,AUT,---,2755,---,1.9 km,00:00:01,03:00:10,90.1 km,00:02:58,01:53:29,21.1 km,04:56:38
Valerio Recagno,568,99,604,1209,45-49,48,Italia,ITA,---,2293,---,1.9 km,00:00:01,03:02:06,90.1 km,00:03:44,01:50:48,21.1 km,04:56:39
Christian Reiterer,569,96,605,974,40-44,43,AT,AUT,---,2354,---,1.9 km,00:00:01,02:57:32,90.1 km,00:04:16,01:54:52,21.1 km,04:56:41
Jane Nilsson,37,8,606,773,35-39,39,SE,SWE,---,2991,---,1.9 km,00:00:01,03:13:03,90.1 km,00:02:44,01:40:53,21.1 km,04:56:41
Miha Milek,570,106,607,302,30-34,33,APO,SVN,---,2440,---,1.9 km,00:00:01,02:53:46,90.1 km,00:01:51,02:01:04,21.1 km,04:56:42
Renate Weber,38,2,608,1495,45-49,47,---,DEU,---,3347,---,1.9 km,00:00:01,03:10:53,90.1 km,00:02:34,01:43:14,21.1 km,04:56:42
Jiri Lisy,571,109,609,521,35-39,36,APO,CZE,---,2499,---,1.9 km,00:00:01,03:00:45,90.1 km,00:07:16,01:48:41,21.1 km,04:56:43
Denis Sartorello,572,97,610,986,40-44,45,treviso,ITA,---,2353,---,1.9 km,00:00:01,03:12:20,90.1 km,00:03:01,01:41:24,21.1 km,04:56:46
Jaroslav Paroulek,573,100,611,1190,45-49,46,Czech Republic,CZE,---,2290,---,1.9 km,00:00:01,02:52:53,90.1 km,00:02:18,02:01:35,21.1 km,04:56:47
Alessandro Zennaro,574,98,612,1030,40-44,44,ITA,ITA,---,2352,---,1.9 km,00:00:01,02:53:01,90.1 km,00:03:31,02:00:15,21.1 km,04:56:48
Ulrich Cloche,575,101,613,1678,45-49,50,ita,ITA,---,2290,---,1.9 km,00:00:01,02:52:14,90.1 km,00:03:29,02:01:04,21.1 km,04:56:48
Babsi Scheck,39,15,614,722,30-34,34,AT,AUT,---,2969,---,1.9 km,00:00:01,03:08:17,90.1 km,00:02:04,01:46:34,21.1 km,04:56:56
Matthias Enderle,576,24,615,21,18-24,19,AT,AUT,---,2329,---,1.9 km,00:00:01,03:00:53,90.1 km,00:02:36,01:53:30,21.1 km,04:57:00
Arnaldo Zanusso,577,45,616,1409,50-54,---,Ita,ITA,---,2748,---,1.9 km,00:00:01,03:01:16,90.1 km,00:01:38,01:54:06,21.1 km,04:57:01
Krzysztof Kostecki,578,107,617,265,30-34,32,Mazowieckie,POL,---,2434,---,1.9 km,00:00:01,03:03:27,90.1 km,00:02:18,01:51:16,21.1 km,04:57:02
Riccardo Citron,579,108,618,203,30-34,33,Italia,ITA,---,2434,---,1.9 km,00:00:01,03:01:26,90.1 km,00:02:06,01:53:30,21.1 km,04:57:03
Paolo Cirò,581,102,620,1078,45-49,50,---,ITA,---,2283,---,1.9 km,00:00:01,02:51:43,90.1 km,00:02:53,02:02:34,21.1 km,04:57:11
Jörg Rinsche,582,103,621,1213,45-49,47,DE,DEU,---,2283,---,1.9 km,00:00:01,02:54:27,90.1 km,00:02:42,02:00:02,21.1 km,04:57:12
Mirko Tu¨,583,11,622,1567,55-59,59,Slovenija,SVN,---,2765,---,1.9 km,00:00:01,02:57:29,90.1 km,00:02:38,01:57:07,21.1 km,04:57:15
Erik Edenhofer,584,109,623,224,30-34,34,AT,AUT,---,2429,---,1.9 km,00:00:01,03:02:10,90.1 km,00:02:20,01:52:47,21.1 km,04:57:18
Alan Carrington,585,104,624,1071,45-49,49,Gauteng,ZAF,---,2281,---,1.9 km,00:00:01,02:54:28,90.1 km,00:03:16,01:59:34,21.1 km,04:57:19
Szász-Kolumbán Attila,586,99,625,803,40-44,42,HUN,HUN,---,2342,---,1.9 km,00:00:01,03:08:10,90.1 km,00:03:29,01:45:43,21.1 km,04:57:23
Florian Werner,587,110,626,649,35-39,36,AT,AUT,---,2486,---,1.9 km,00:00:01,02:54:08,90.1 km,00:02:39,02:00:36,21.1 km,04:57:24
Bernhard Grilz,588,46,627,1320,50-54,55,AT,AUT,---,2740,---,1.9 km,00:00:01,02:54:15,90.1 km,00:03:27,01:59:44,21.1 km,04:57:27
Ludwig Huber,589,100,628,893,40-44,42,AT,AUT,---,2341,---,1.9 km,00:00:01,02:59:55,90.1 km,00:03:20,01:54:11,21.1 km,04:57:27
Stefano Vizzini Bisaccia,590,110,629,373,30-34,32,venezia,ITA,---,2426,---,1.9 km,00:00:01,03:07:44,90.1 km,00:03:05,01:46:39,21.1 km,04:57:29
Matteo Torre,591,111,630,1649,35-39,39,---,ITA,---,2485,---,1.9 km,00:00:01,03:04:42,90.1 km,00:02:56,01:49:51,21.1 km,04:57:30
Toma¸ Novak,592,101,631,948,40-44,42,APO,SVN,---,2339,---,1.9 km,00:00:01,03:03:29,90.1 km,00:02:41,01:51:20,21.1 km,04:57:31
Johann Terblanche,593,102,632,1011,40-44,42,Eastern Cape,---,---,2339,---,1.9 km,00:00:01,02:57:53,90.1 km,00:03:44,01:55:53,21.1 km,04:57:31
Matja¸ Mandelj,594,105,633,1158,45-49,47,Slovenia,SVN,---,2276,---,1.9 km,00:00:01,03:08:47,90.1 km,00:04:55,01:43:50,21.1 km,04:57:33
Christopher Nilsson,595,112,634,547,35-39,39,SE,SWE,---,2483,---,1.9 km,00:00:01,02:58:02,90.1 km,00:04:11,01:55:22,21.1 km,04:57:36
Luca Lazzara,596,47,635,1342,50-54,51,Intl State,ITA,---,2737,---,1.9 km,00:00:01,02:57:25,90.1 km,00:02:03,01:58:08,21.1 km,04:57:37
Cristina Fasolo,40,9,636,750,35-39,38,italia,ITA,---,2974,---,1.9 km,00:00:01,03:13:07,90.1 km,00:01:42,01:42:50,21.1 km,04:57:40
Gregor Hrovat,597,113,637,492,35-39,39,SLOVENIA,SVN,---,2481,---,1.9 km,00:00:01,02:53:55,90.1 km,00:03:38,02:00:08,21.1 km,04:57:42
Matthew Cook,598,114,638,438,35-39,36,Gauteng,ZAF,---,2480,---,1.9 km,00:00:01,02:57:33,90.1 km,00:01:49,01:58:22,21.1 km,04:57:45
Martin Bachmann,599,106,639,1041,45-49,47,AT,AUT,---,2271,---,1.9 km,00:00:01,02:49:51,90.1 km,00:02:51,02:05:08,21.1 km,04:57:51
Aleš Sušnik,600,115,640,627,35-39,37,Kranj,SVN,---,2478,---,1.9 km,00:00:01,02:56:10,90.1 km,00:04:54,01:56:48,21.1 km,04:57:53
Karl Scheier,601,107,641,1224,45-49,49,AT,AUT,---,2270,---,1.9 km,00:00:01,02:47:20,90.1 km,00:02:30,02:08:03,21.1 km,04:57:54
Jon Pearce,602,111,642,318,30-34,33,---,GBR,---,2416,---,1.9 km,00:00:01,02:53:48,90.1 km,00:03:12,02:01:02,21.1 km,04:58:03
Enrico Del Proposto,603,103,643,846,40-44,43,PESCARA,ITA,---,2329,---,1.9 km,00:00:01,03:03:20,90.1 km,00:03:35,01:51:11,21.1 km,04:58:07
Massimiliano Brighindi,604,104,644,825,40-44,44,Italia,ITA,---,2326,---,1.9 km,00:00:01,03:03:20,90.1 km,00:02:14,01:52:40,21.1 km,04:58:15
Dmitry Vlaskin,605,48,645,1400,50-54,50,Moscow,RUS,---,2726,---,1.9 km,00:00:01,02:58:30,90.1 km,00:01:35,01:58:09,21.1 km,04:58:15
Jan Tomanek,606,1,646,1629,PC,29,CZE,CZE,---,3500,---,1.9 km,00:00:01,03:30:57,90.1 km,00:05:52,01:21:30,21.1 km,04:58:20
Markus Mayerhofer,607,116,647,536,35-39,38,AT,AUT,---,2469,---,1.9 km,00:00:01,03:04:08,90.1 km,00:03:46,01:50:28,21.1 km,04:58:23
Zoran Pa¨kvan,608,117,648,560,35-39,39,Croatia,HRV,---,2468,---,1.9 km,00:00:01,03:03:11,90.1 km,00:05:48,01:49:24,21.1 km,04:58:24
Veljko Brajkovic,609,49,649,1281,50-54,50,Istra,HRV,---,2722,---,1.9 km,00:00:01,03:05:03,90.1 km,00:03:38,01:49:45,21.1 km,04:58:27
Eduard Sever,610,108,650,1230,45-49,46,AT,AUT,---,2259,---,1.9 km,00:00:01,02:54:56,90.1 km,00:03:05,02:00:30,21.1 km,04:58:32
Ivan Karacic,611,66,651,136,25-29,29,Grad Zagreb,HRV,---,2354,---,1.9 km,00:00:01,03:06:17,90.1 km,00:03:50,01:48:26,21.1 km,04:58:34
Simone Biasin,612,109,652,1054,45-49,46,---,ITA,---,2258,---,1.9 km,00:00:01,03:02:21,90.1 km,00:02:33,01:53:40,21.1 km,04:58:35
Marija Dubicanac,41,2,653,656,18-24,25,---,HRV,---,3102,---,1.9 km,00:00:01,03:09:48,90.1 km,00:02:53,01:45:54,21.1 km,04:58:36
Annika Rehn,42,3,654,1489,45-49,47,SE,SWE,---,3313,---,1.9 km,00:00:01,03:01:00,90.1 km,00:03:14,01:54:23,21.1 km,04:58:38
Gerald Pettauer,613,105,655,958,40-44,---,AT,AUT,---,2319,---,1.9 km,00:00:01,03:05:42,90.1 km,00:03:30,01:49:25,21.1 km,04:58:38
Massimiliano Lorenzon,614,110,656,1156,45-49,49,Italy,ITA,---,2256,---,1.9 km,00:00:01,03:09:25,90.1 km,00:02:18,01:46:56,21.1 km,04:58:40
Francesco Rodighiero,615,67,657,131,25-29,26,ITA,ITA,---,2349,---,1.9 km,00:00:01,03:10:11,90.1 km,00:05:51,01:42:47,21.1 km,04:58:50
Gerard Mcconville,616,112,658,297,30-34,33,noselection,GBR,---,2400,---,1.9 km,00:00:01,03:10:14,90.1 km,00:02:14,01:46:26,21.1 km,04:58:55
Milan Jurcina,617,111,659,1134,45-49,50,Slovakia,SVK,---,2246,---,1.9 km,00:00:01,03:00:36,90.1 km,00:04:25,01:54:12,21.1 km,04:59:14
Peter Jähne,618,50,660,1335,50-54,54,DE,DEU,---,2708,---,1.9 km,00:00:01,03:03:38,90.1 km,00:03:36,01:52:00,21.1 km,04:59:15
Federico Bertocchi,619,106,661,811,40-44,44,---,ITA,---,2306,---,1.9 km,00:00:01,03:09:10,90.1 km,00:04:31,01:45:39,21.1 km,04:59:21
Josef Svoboda,620,118,662,629,35-39,39,Intl State,CZE,---,2450,---,1.9 km,00:00:01,03:01:24,90.1 km,00:02:26,01:55:33,21.1 km,04:59:24
Dennis Schmidt,621,68,663,91,25-29,26,DE,DEU,---,2338,---,1.9 km,00:00:01,03:00:28,90.1 km,00:03:22,01:55:37,21.1 km,04:59:28
Tom Cof,622,112,664,1080,45-49,47,APO,SVN,---,2241,---,1.9 km,00:00:01,03:08:33,90.1 km,00:04:47,01:46:09,21.1 km,04:59:30
Christian Preschern,623,51,665,1359,50-54,52,---,AUT,---,2703,---,1.9 km,00:00:01,03:01:47,90.1 km,00:03:47,01:53:56,21.1 km,04:59:31
Michele Busato,624,113,666,189,30-34,35,Italia,ITA,---,2389,---,1.9 km,00:00:01,03:05:01,90.1 km,00:02:17,01:52:14,21.1 km,04:59:33
Valentina Sestan,43,7,667,1446,40-44,41,Italia,ITA,---,2825,---,1.9 km,00:00:01,03:16:48,90.1 km,00:02:21,01:40:30,21.1 km,04:59:40
Darko Savic,625,107,668,987,40-44,40,Serbia,SRB,---,2300,---,1.9 km,00:00:01,03:13:02,90.1 km,00:04:28,01:42:13,21.1 km,04:59:44
Federico Doni,626,113,670,1092,45-49,50,venezia,ITA,---,2234,---,1.9 km,00:00:01,03:05:35,90.1 km,00:03:27,01:50:50,21.1 km,04:59:53
Erich Zimmermann,627,52,671,1410,50-54,55,AT,AUT,---,2694,---,1.9 km,00:00:01,02:57:37,90.1 km,00:03:07,01:59:15,21.1 km,05:00:00
Patrick Di Battista,630,69,674,60,25-29,27,AT,AUT,---,2325,---,1.9 km,00:00:01,03:04:12,90.1 km,00:02:39,01:53:20,21.1 km,05:00:12
Paolo Visconti,631,108,675,1022,40-44,42,ITA,ITA,---,2291,---,1.9 km,00:00:01,02:58:14,90.1 km,00:03:02,01:58:56,21.1 km,05:00:13
Dino Belakušic,632,119,676,402,35-39,36,APO,HRV,---,2433,---,1.9 km,00:00:01,02:52:23,90.1 km,00:03:04,02:04:53,21.1 km,05:00:21
Marco Lodi,633,53,677,1639,50-54,51,Italia,ITA,---,2687,---,1.9 km,00:00:01,03:08:08,90.1 km,00:02:43,01:49:30,21.1 km,05:00:22
Freerk Parnack,634,120,678,558,35-39,39,DE,DEU,---,2433,---,1.9 km,00:00:01,03:02:53,90.1 km,00:03:06,01:54:23,21.1 km,05:00:23
Nicola Rizzi,635,109,679,977,40-44,42,Italia,ITA,---,2287,---,1.9 km,00:00:01,02:57:54,90.1 km,00:02:39,01:59:52,21.1 km,05:00:26
Giacomo Marchi,636,114,680,286,30-34,33,italia,ITA,---,2372,---,1.9 km,00:00:01,02:55:38,90.1 km,00:02:35,02:02:15,21.1 km,05:00:29
Claudio Palada,637,114,681,1188,45-49,49,ITALIA,ITA,---,2220,---,1.9 km,00:00:01,03:06:38,90.1 km,00:02:53,01:51:10,21.1 km,05:00:42
Ronald Fabian,638,115,682,1100,45-49,47,CH,SVK,---,2219,---,1.9 km,00:00:01,03:04:13,90.1 km,00:02:55,01:53:34,21.1 km,05:00:43
Enoch-Xolani Katu,639,70,683,83,25-29,29,AT,ZAF,---,2313,---,1.9 km,00:00:01,03:13:21,90.1 km,00:01:59,01:45:29,21.1 km,05:00:50
Franco Furlanetto,640,116,684,1109,45-49,49,Italia,ITA,---,2216,---,1.9 km,00:00:01,02:58:52,90.1 km,00:02:46,01:59:14,21.1 km,05:00:53
Darren Oliver,641,121,685,552,35-39,37,---,ZAF,---,2423,---,1.9 km,00:00:01,03:00:22,90.1 km,00:03:43,01:56:48,21.1 km,05:00:54
Robert Pov¨i,642,115,686,327,30-34,35,APO,SVN,---,2364,---,1.9 km,00:00:01,03:02:28,90.1 km,00:02:02,01:56:24,21.1 km,05:00:55
Paul Lancaster,643,110,687,907,40-44,43,NY,USA,---,2278,---,1.9 km,00:00:01,03:00:38,90.1 km,00:03:27,01:56:50,21.1 km,05:00:56
Claudio Mirabella,644,117,688,1173,45-49,50,Italia,ITA,---,2214,---,1.9 km,00:00:01,03:11:57,90.1 km,00:02:36,01:46:26,21.1 km,05:01:00
Thomas Gollowitsch,645,122,689,479,35-39,36,AT,AUT,---,2421,---,1.9 km,00:00:01,03:03:52,90.1 km,00:04:01,01:53:07,21.1 km,05:01:01
Nóra Vándor,45,8,690,1453,40-44,41,Hungary,HUN,---,2800,---,1.9 km,00:00:01,03:04:06,90.1 km,00:03:07,01:53:49,21.1 km,05:01:03
Roberto Benco,646,111,691,809,40-44,43,Italia,ITA,---,2274,---,1.9 km,00:00:01,03:10:23,90.1 km,00:02:10,01:48:35,21.1 km,05:01:09
Christina Prüser,46,6,692,683,25-29,30,CH,AUT,---,2994,---,1.9 km,00:00:01,03:02:38,90.1 km,00:04:33,01:53:59,21.1 km,05:01:11
Benedetto Paolo Faralli,647,54,693,1311,50-54,51,---,ITA,---,2672,---,1.9 km,00:00:01,03:15:26,90.1 km,00:03:16,01:42:30,21.1 km,05:01:13
Benjamin Putz,648,71,694,63,25-29,28,AT,AUT,---,2305,---,1.9 km,00:00:01,02:57:05,90.1 km,00:02:04,02:02:07,21.1 km,05:01:17
Lukas Kupfner,649,123,695,512,35-39,36,---,AUT,---,2416,---,1.9 km,00:00:01,02:57:53,90.1 km,00:02:46,02:00:40,21.1 km,05:01:20
Gianluca Biondi,650,112,696,812,40-44,41,LC,ITA,---,2269,---,1.9 km,00:00:01,03:12:22,90.1 km,00:04:16,01:44:46,21.1 km,05:01:25
Béla Maier,651,113,697,927,40-44,41,Mures,HUN,---,2269,---,1.9 km,00:00:01,02:58:38,90.1 km,00:04:27,01:58:19,21.1 km,05:01:25
Harald Hofer,652,118,698,1128,45-49,46,AT,AUT,---,2206,---,1.9 km,00:00:01,03:02:03,90.1 km,00:04:32,01:54:51,21.1 km,05:01:27
Thomas Ott,653,116,699,312,30-34,33,DE,DEU,---,2354,---,1.9 km,00:00:01,03:02:44,90.1 km,00:04:31,01:54:13,21.1 km,05:01:29
Adrien Gosset,654,72,700,133,25-29,28,Midi-Pyrénées,FRA,---,2300,---,1.9 km,00:00:01,02:56:14,90.1 km,00:03:18,02:02:00,21.1 km,05:01:33
Tomaž Bratun,655,124,701,419,35-39,36,ljubljana,SVN,---,2411,---,1.9 km,00:00:01,03:03:28,90.1 km,00:03:26,01:54:42,21.1 km,05:01:37
Renate Pflamitzer,47,9,702,1443,40-44,44,AT,AUT,---,2789,---,1.9 km,00:00:01,03:13:42,90.1 km,00:02:08,01:45:47,21.1 km,05:01:38
Stefan Kuball,656,114,703,904,40-44,42,DE,DEU,---,2264,---,1.9 km,00:00:01,02:56:49,90.1 km,00:04:58,01:59:55,21.1 km,05:01:43
Martin Grabner,657,115,704,876,40-44,41,AT,AUT,---,2263,---,1.9 km,00:00:01,03:00:52,90.1 km,00:02:21,01:58:31,21.1 km,05:01:45
Uros Cufer,658,119,705,1084,45-49,46,Slovenia,SVN,---,2201,---,1.9 km,00:00:01,02:52:47,90.1 km,00:04:54,02:04:03,21.1 km,05:01:45
Elisabeth Koglbauer,48,10,707,1625,40-44,45,---,AUT,---,2786,---,1.9 km,00:00:01,03:00:24,90.1 km,00:02:53,01:58:30,21.1 km,05:01:48
Simone Invernizzi,660,117,708,254,30-34,30,ITA,ITA,---,2347,---,1.9 km,00:00:01,03:10:29,90.1 km,00:01:43,01:49:38,21.1 km,05:01:51
Andreja Gradisar,49,11,709,1430,40-44,43,SVN Slovenia,SVN,---,2784,---,1.9 km,00:00:01,03:03:42,90.1 km,00:04:10,01:54:02,21.1 km,05:01:55
Denis Tarquinio,661,118,710,357,30-34,32,Italia,ITA,---,2346,---,1.9 km,00:00:01,03:03:22,90.1 km,00:04:22,01:54:11,21.1 km,05:01:56
Cristina Würgler,50,16,711,738,30-34,33,CH,CHE,---,2879,---,1.9 km,00:00:01,03:13:58,90.1 km,00:02:09,01:45:48,21.1 km,05:01:56
Marsel Mazic,663,73,713,49,25-29,27,---,HRV,---,2288,---,1.9 km,00:00:01,03:00:37,90.1 km,00:02:05,01:59:32,21.1 km,05:02:15
Giuseppe Biscardi,664,125,714,1621,35-39,39,DE,ITA,---,2399,---,1.9 km,00:00:01,03:09:11,90.1 km,00:04:20,01:48:45,21.1 km,05:02:17
Georg Pichler,665,116,715,960,40-44,45,AT,AUT,---,2254,---,1.9 km,00:00:01,03:08:11,90.1 km,00:02:19,01:51:46,21.1 km,05:02:17
Cameron Condie,667,55,717,1298,50-54,53,MI,ZAF,---,2649,---,1.9 km,00:00:01,02:54:44,90.1 km,00:02:39,02:05:05,21.1 km,05:02:29
Andrea Lazzari,668,117,718,911,40-44,43,---,ITA,---,2247,---,1.9 km,00:00:01,03:10:01,90.1 km,00:02:45,01:49:52,21.1 km,05:02:39
Damiano Garbino,669,126,719,472,35-39,40,---,ITA,---,2392,---,1.9 km,00:00:01,03:08:45,90.1 km,00:02:29,01:51:24,21.1 km,05:02:39
Alessandro Ballarin,670,56,720,1274,50-54,53,Italia,ITA,---,2646,---,1.9 km,00:00:01,03:16:16,90.1 km,00:03:22,01:43:00,21.1 km,05:02:39
Michele Masetti,671,74,721,144,25-29,27,Italia,ITA,---,2280,---,1.9 km,00:00:01,03:02:05,90.1 km,00:02:58,01:57:37,21.1 km,05:02:41
Andrea Stefani,672,120,722,1237,45-49,47,Italia,ITA,---,2183,---,1.9 km,00:00:01,02:53:38,90.1 km,00:02:57,02:06:08,21.1 km,05:02:44
Francesco Manzini,673,127,723,530,35-39,35,GORIZIA,ITA,---,2390,---,1.9 km,00:00:01,03:11:27,90.1 km,00:02:32,01:48:44,21.1 km,05:02:44
George Savell,674,75,724,43,25-29,27,Cambridgeshire,GBR,---,2278,---,1.9 km,00:00:01,02:57:58,90.1 km,00:03:05,02:01:43,21.1 km,05:02:47
Carlo Giuseppe Johan Muhr,675,119,725,308,30-34,30,imperia,ITA,---,2330,---,1.9 km,00:00:01,03:06:30,90.1 km,00:03:12,01:53:05,21.1 km,05:02:48
Giovanni Canetta,676,118,726,832,40-44,44,---,ITA,---,2243,---,1.9 km,00:00:01,03:09:25,90.1 km,00:02:15,01:51:11,21.1 km,05:02:52
Roberto Chiozzotto,677,57,727,1295,50-54,54,---,ITA,---,2642,---,1.9 km,00:00:01,03:18:59,90.1 km,00:02:53,01:40:59,21.1 km,05:02:52
Pavel Novak,678,121,728,1184,45-49,50,Czech republic,CZE,---,2180,---,1.9 km,00:00:01,03:05:29,90.1 km,00:02:53,01:54:30,21.1 km,05:02:53
Dimitri Polens,679,120,729,325,30-34,32,---,ITA,---,2328,---,1.9 km,00:00:01,02:59:21,90.1 km,00:03:15,02:00:19,21.1 km,05:02:56
Manfred Buxbaum,680,119,730,829,40-44,42,AT,AUT,---,2240,---,1.9 km,00:00:01,02:50:09,90.1 km,00:04:57,02:07:54,21.1 km,05:03:01
