name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Dmitry Govorov,446,63,528,447,30-34,---,MA,RUS,---,1682,---,1.9 km,00:01:45,02:46:03,90.1 km,00:02:38,02:27:26,21.1 km,05:17:52
Johannes Glas,447,71,529,677,40-44,---,AL,DEU,---,1664,---,1.9 km,00:01:52,02:56:23,90.1 km,00:02:11,02:17:32,21.1 km,05:17:58
Ehsan Abdulmajeed Alsaati,449,64,531,913,30-34,---,MA,BHR,---,1678,---,1.9 km,00:01:56,03:00:48,90.1 km,00:00:38,02:14:44,21.1 km,05:18:06
Mohammed Alqassar,450,85,532,615,35-39,39,Kuwait,KWT,---,1686,---,1.9 km,00:01:57,02:46:45,90.1 km,00:01:54,02:27:48,21.1 km,05:18:24
Hamad Muraisi,451,58,533,797,45-49,47,Other,BHR,---,1747,---,1.9 km,00:02:14,03:07:41,90.1 km,00:03:03,02:05:36,21.1 km,05:18:34
Alif Ruzuar,452,72,534,681,40-44,42,---,IDN,---,1652,---,1.9 km,00:01:47,02:54:17,90.1 km,00:01:42,02:20:49,21.1 km,05:18:35
Craig Lamshed,453,59,535,751,45-49,46,DXB,AUS,---,1744,---,1.9 km,00:01:53,02:49:39,90.1 km,00:02:45,02:24:27,21.1 km,05:18:44
Jamie Charlesworth,454,86,536,596,35-39,---,BL,GBR,---,1678,---,1.9 km,00:01:47,02:52:57,90.1 km,00:01:56,02:22:11,21.1 km,05:18:51
Hasan Alrashed,455,44,537,334,25-29,25,Kuwait,KWT,---,1616,---,1.9 km,00:01:24,02:46:29,90.1 km,00:02:05,02:29:02,21.1 km,05:19:00
Shaker Haji,456,87,538,522,35-39,---,MA,BHR,---,1667,---,1.9 km,00:01:45,02:56:05,90.1 km,00:03:02,02:18:33,21.1 km,05:19:25
Frank Ryan,457,1,539,878,65-69,68,CO,USA,---,3500,---,1.9 km,00:01:45,02:56:36,90.1 km,00:01:51,02:19:13,21.1 km,05:19:25
Ana Jarque Gomez,83,23,540,210,30-34,---,ES,ESP,---,2174,---,1.9 km,00:01:53,03:06:41,90.1 km,00:03:15,02:07:48,21.1 km,05:19:37
Ariel Delmoro,458,73,541,722,40-44,---,LA,PHL,---,1623,---,1.9 km,00:03:41,03:00:21,90.1 km,00:03:53,02:12:19,21.1 km,05:20:14
Krzysztof Zamasz,460,74,543,694,40-44,42,---,POL,---,1618,---,1.9 km,00:01:46,03:04:14,90.1 km,00:02:49,02:11:41,21.1 km,05:20:30
Pascale Lemelin,84,18,545,257,40-44,44,QC,CAN,---,2615,---,1.9 km,00:01:53,02:59:51,90.1 km,00:01:18,02:17:32,21.1 km,05:20:34
Youns El Khalifa,462,88,546,557,35-39,37,FR,MAR,---,1645,---,1.9 km,00:01:39,03:07:25,90.1 km,00:02:56,02:08:40,21.1 km,05:20:40
Nesty Jun Verdeprado,463,65,547,391,30-34,31,---,PHL,---,1630,---,1.9 km,00:01:47,02:47:39,90.1 km,00:01:57,02:29:24,21.1 km,05:20:47
Birgit Eibl,85,6,548,134,50-54,50,CH,AUT,---,2577,---,1.9 km,00:01:54,02:53:19,90.1 km,00:02:31,02:23:10,21.1 km,05:20:54
Margaret Meagher,86,7,549,288,50-54,---,IL,USA,---,2577,---,1.9 km,00:01:58,03:09:39,90.1 km,00:03:02,02:06:15,21.1 km,05:20:54
Ali Abdul Karim Turki,464,45,550,322,25-29,30,00000,BHR,---,1580,---,1.9 km,00:01:48,03:09:42,90.1 km,00:04:17,02:05:13,21.1 km,05:21:00
Robin Holden,465,89,551,505,35-39,37,---,GBR,---,1636,---,1.9 km,00:01:51,02:50:05,90.1 km,00:03:10,02:26:03,21.1 km,05:21:09
Paulinius Laurico,466,66,552,468,30-34,35,---,PHL,---,1622,---,1.9 km,00:01:59,03:02:25,90.1 km,00:02:34,02:14:13,21.1 km,05:21:11
Mohammed Al-Khalifa,467,90,553,494,35-39,---,BA,BHR,---,1631,---,1.9 km,00:02:09,03:14:39,90.1 km,00:02:52,02:01:46,21.1 km,05:21:26
Abdellatif Elghaish,468,91,554,611,35-39,37,Qatar,EGY,---,1629,---,1.9 km,00:01:59,03:03:57,90.1 km,00:02:41,02:12:55,21.1 km,05:21:32
Victoria Chia,87,19,555,243,40-44,43,CA,USA,---,2597,---,1.9 km,00:01:51,02:49:12,90.1 km,00:02:16,02:28:14,21.1 km,05:21:33
Volker Magnie,469,33,556,838,50-54,51,DE,DEU,---,1921,---,1.9 km,00:01:41,02:45:28,90.1 km,00:03:15,02:31:21,21.1 km,05:21:45
Bassam Shams,470,46,557,327,25-29,26,---,BHR,---,1565,---,1.9 km,00:01:31,03:00:18,90.1 km,00:01:52,02:18:07,21.1 km,05:21:48
Michalis Mourtzis,471,75,558,672,40-44,41,Piraeus,GRC,---,1587,---,1.9 km,00:02:07,03:02:28,90.1 km,00:04:37,02:13:01,21.1 km,05:22:13
Michalis Moisiadis,472,92,559,558,35-39,39,PIRAEUS,GRC,---,1617,---,1.9 km,00:02:13,03:02:25,90.1 km,00:04:34,02:13:01,21.1 km,05:22:13
Andrew Thackray,473,76,560,640,40-44,41,Al Khor,GBR,---,1580,---,1.9 km,00:01:57,02:57:41,90.1 km,00:06:57,02:16:01,21.1 km,05:22:36
Claudine Roghi,88,10,561,276,45-49,---,RI,FRA,---,2315,---,1.9 km,00:01:46,03:21:07,90.1 km,00:02:19,01:57:30,21.1 km,05:22:42
Stephane Huriez,474,60,562,785,45-49,---,RI,FRA,---,1672,---,1.9 km,00:01:49,03:12:47,90.1 km,00:10:36,01:57:31,21.1 km,05:22:43
Pierre Delbecq,475,34,563,846,50-54,---,CE,FRA,---,1904,---,1.9 km,00:01:46,03:12:57,90.1 km,00:10:28,01:57:32,21.1 km,05:22:43
Christian B-Cote,476,47,564,367,25-29,---,AU,CAN,---,1546,---,1.9 km,00:01:44,03:23:05,90.1 km,00:02:27,01:55:35,21.1 km,05:22:51
Osama Al Moayed,477,77,565,631,40-44,---,BA,BHR,---,1572,---,1.9 km,00:01:42,03:07:32,90.1 km,00:01:10,02:12:38,21.1 km,05:23:02
Edwin Solomon,478,15,566,860,55-59,---,IL,USA,---,2164,---,1.9 km,00:01:44,02:48:29,90.1 km,00:02:28,02:30:34,21.1 km,05:23:15
Asset Seitmagambetov,479,93,567,546,35-39,36,---,KAZ,---,1597,---,1.9 km,00:01:31,03:04:07,90.1 km,00:01:53,02:15:50,21.1 km,05:23:21
Maksut Zhumayev,480,94,568,547,35-39,---,AL,KAZ,---,1597,---,1.9 km,00:01:32,03:04:08,90.1 km,00:01:51,02:15:50,21.1 km,05:23:21
Laura Bibby,89,7,569,180,25-29,---,MA,GBR,---,2672,---,1.9 km,00:01:33,02:58:12,90.1 km,00:02:12,02:21:31,21.1 km,05:23:28
Ahmed Yaqoob Nass,481,95,570,497,35-39,---,MA,BHR,---,1593,---,1.9 km,00:02:07,02:56:49,90.1 km,00:04:20,02:20:16,21.1 km,05:23:32
Boris Najafov,483,67,572,399,30-34,---,NA,AZE,---,1576,---,1.9 km,00:01:34,03:00:28,90.1 km,00:02:31,02:19:14,21.1 km,05:23:47
Liam Smith,484,68,573,466,30-34,30,Somerset,GBR,---,1576,---,1.9 km,00:01:37,02:50:22,90.1 km,00:01:58,02:29:50,21.1 km,05:23:47
Abby Fraser,90,20,575,263,40-44,---,BA,AUS,---,2549,---,1.9 km,00:02:28,03:12:58,90.1 km,00:02:34,02:06:16,21.1 km,05:24:16
John Loughnane,486,3,576,945,60-64,---,---,GBR,---,3143,---,1.9 km,00:01:55,03:16:20,90.1 km,---,02:06:47,21.1 km,05:25:02
Antonio Ribeiro,487,96,577,572,35-39,36,DXB,PRT,---,1564,---,1.9 km,00:01:32,02:52:43,90.1 km,00:01:53,02:29:03,21.1 km,05:25:11
Donn Oshaughnessy,488,35,578,852,50-54,54,manama,IRL,---,1859,---,1.9 km,00:02:03,03:05:47,90.1 km,00:02:19,02:15:03,21.1 km,05:25:12
Abdullatif Althunyan,489,69,579,405,30-34,32,Eastern,SAU,---,1548,---,1.9 km,00:01:51,02:44:43,90.1 km,00:02:42,02:36:02,21.1 km,05:25:18
Carmel Lord,91,21,580,238,40-44,---,DO,ZAF,---,2528,---,1.9 km,00:01:52,02:56:21,90.1 km,00:01:29,02:25:41,21.1 km,05:25:23
Eslam Ramadan,491,70,582,388,30-34,30,AUH,EGY,---,1538,---,1.9 km,00:01:45,02:49:13,90.1 km,00:01:27,02:33:28,21.1 km,05:25:53
Mary Looby,92,22,583,261,40-44,43,---,IRL,---,2517,---,1.9 km,00:02:04,03:00:59,90.1 km,00:02:09,02:20:48,21.1 km,05:26:00
Omar Sulaiman,492,14,584,310,18-24,24,---,ARE,---,1625,---,1.9 km,00:01:22,02:42:42,90.1 km,00:01:55,02:40:09,21.1 km,05:26:08
Adam Bussens,493,48,585,374,25-29,---,NO,GBR,---,1480,---,1.9 km,00:01:31,03:01:37,90.1 km,00:01:33,02:21:51,21.1 km,05:26:32
Khalid Al Maadheed,494,16,586,867,55-59,---,QA,QAT,---,2099,---,1.9 km,00:02:05,02:51:22,90.1 km,00:03:29,02:29:53,21.1 km,05:26:49
Jodi Knutson,93,24,587,206,30-34,---,EA,USA,---,2039,---,1.9 km,00:02:01,03:09:02,90.1 km,00:03:33,02:12:33,21.1 km,05:27:09
Fernando Araga,495,97,588,551,35-39,---,AU,PHL,---,1526,---,1.9 km,00:01:52,03:06:09,90.1 km,00:03:14,02:16:01,21.1 km,05:27:16
Isabell B_Rsing,94,11,589,269,45-49,47,---,DEU,---,2231,---,1.9 km,00:01:33,02:47:26,90.1 km,00:02:34,02:35:51,21.1 km,05:27:24
Janet Craven,95,25,590,203,30-34,32,manama,IRL,---,2032,---,1.9 km,00:02:02,02:49:48,90.1 km,00:02:32,02:33:08,21.1 km,05:27:30
Robert Marsland,496,78,591,636,40-44,---,CH,GBR,---,1490,---,1.9 km,00:01:50,02:57:01,90.1 km,00:02:20,02:26:24,21.1 km,05:27:35
Aman Kopessov,497,49,592,352,25-29,29,Almaty,KAZ,---,1451,---,1.9 km,00:01:26,02:52:56,90.1 km,00:03:07,02:30:41,21.1 km,05:28:10
Greg Murphy,498,36,593,848,50-54,51,---,CAN,---,1801,---,1.9 km,00:01:48,02:48:18,90.1 km,00:03:18,02:35:02,21.1 km,05:28:26
Amanda Borlotti,96,12,595,232,35-39,40,AUH,GBR,---,2190,---,1.9 km,00:02:04,02:59:32,90.1 km,00:02:58,02:25:07,21.1 km,05:29:41
Ahmad Alramyan,500,50,596,376,25-29,---,KU,KWT,---,1422,---,1.9 km,00:01:38,03:11:40,90.1 km,00:03:35,02:12:52,21.1 km,05:29:45
Hatem Elsafty,501,98,597,587,35-39,37,NA,EGY,---,1477,---,1.9 km,00:01:36,03:17:21,90.1 km,00:01:30,02:09:34,21.1 km,05:30:01
Meghan Allen,97,23,598,259,40-44,---,BA,GBR,---,2442,---,1.9 km,00:02:01,03:02:05,90.1 km,00:03:18,02:22:48,21.1 km,05:30:12
Hessa Al Khalifa,98,5,599,158,18-24,25,Riffa,BHR,---,1894,---,1.9 km,00:01:45,03:01:59,90.1 km,00:02:35,02:24:00,21.1 km,05:30:19
Joanna Bolton,99,13,600,229,35-39,36,UK,GBR,---,2178,---,1.9 km,00:01:41,03:19:06,90.1 km,00:01:57,02:07:38,21.1 km,05:30:22
Cheryl Stewart,100,12,601,272,45-49,---,NO,CAN,---,2177,---,1.9 km,00:02:10,03:02:00,90.1 km,00:03:27,02:22:47,21.1 km,05:30:24
ErnstJan van Manen,502,61,602,941,45-49,49,---,NLD,---,1532,---,1.9 km,00:01:45,03:16:55,90.1 km,00:08:13,02:03:35,21.1 km,05:30:28
Michael Santos,503,99,603,610,35-39,---,DO,PHL,---,1465,---,1.9 km,00:01:35,02:47:28,90.1 km,00:02:15,02:39:22,21.1 km,05:30:40
Maille Mcgough,101,24,604,252,40-44,44,PA,USA,---,2429,---,1.9 km,00:02:22,03:04:39,90.1 km,00:02:48,02:21:07,21.1 km,05:30:56
Omar Abdullah Almarri,504,71,605,407,30-34,---,RI,SAU,---,1444,---,1.9 km,00:01:49,02:52:41,90.1 km,00:01:50,02:34:47,21.1 km,05:31:07
Kieren Hanlon,505,100,606,541,35-39,36,Merseyside,GBR,---,1453,---,1.9 km,00:01:28,02:58:18,90.1 km,00:02:19,02:29:15,21.1 km,05:31:20
Reyad Malallah,506,62,607,795,45-49,50,---,KWT,---,1517,---,1.9 km,00:02:02,02:58:07,90.1 km,00:03:17,02:27:55,21.1 km,05:31:21
Fabrice Petit,507,37,608,841,50-54,51,BH,FRA,---,1739,---,1.9 km,00:01:56,02:50:07,90.1 km,00:03:16,02:36:32,21.1 km,05:31:51
Kirsten Palmer Thompson,102,14,609,230,35-39,---,DA,USA,---,2148,---,1.9 km,00:02:04,03:02:03,90.1 km,00:02:47,02:25:07,21.1 km,05:32:01
Jean Michele Moore,103,25,610,250,40-44,42,NJ,USA,---,2404,---,1.9 km,00:02:28,03:15:52,90.1 km,00:02:56,02:11:01,21.1 km,05:32:17
Hector Hernandez,508,101,611,482,35-39,38,---,PHL,---,1429,---,1.9 km,00:01:56,02:42:57,90.1 km,00:02:42,02:45:05,21.1 km,05:32:40
Soul Rowen,509,79,612,919,40-44,---,FP,USA,---,1399,---,1.9 km,00:01:36,03:01:55,90.1 km,00:02:24,02:26:45,21.1 km,05:32:40
Kristian Syson,510,102,613,567,35-39,---,0,GBR,---,1424,---,1.9 km,00:01:48,02:54:53,90.1 km,00:03:34,02:32:41,21.1 km,05:32:56
Francesco Bertoli,511,17,614,865,55-59,---,IT,BFA,---,1981,---,1.9 km,00:01:31,02:53:07,90.1 km,00:02:30,02:36:16,21.1 km,05:33:24
Victor R-Ace Alvarez,512,72,615,432,30-34,---,QA,PHL,---,1399,---,1.9 km,00:02:09,02:56:14,90.1 km,00:03:47,02:31:26,21.1 km,05:33:36
Ali Alnaser,513,51,616,351,25-29,27,---,KWT,---,1352,---,1.9 km,00:01:50,03:15:26,90.1 km,00:03:01,02:13:20,21.1 km,05:33:37
Hussain Alwadi,515,38,618,809,50-54,---,BA,BHR,---,1706,---,1.9 km,00:01:37,02:58:14,90.1 km,00:02:47,02:31:06,21.1 km,05:33:44
Miguel Pujals,516,103,619,511,35-39,---,DO,ESP,---,1401,---,1.9 km,00:01:38,03:15:34,90.1 km,00:02:33,02:14:28,21.1 km,05:34:13
Piotr Kosno,518,80,621,682,40-44,44,mazowieckie,POL,---,1355,---,1.9 km,00:01:46,03:09:57,90.1 km,00:04:46,02:18:37,21.1 km,05:35:06
Bader Al Khalifa,520,81,623,630,40-44,42,Southern,BHR,---,1343,---,1.9 km,00:01:49,03:01:15,90.1 km,00:02:58,02:29:43,21.1 km,05:35:45
Martin Mugharbil,521,82,624,910,40-44,40,NY,USA,---,1340,---,1.9 km,00:01:52,03:07:27,90.1 km,00:01:57,02:24:40,21.1 km,05:35:56
Mohammed Aljarallah,522,73,625,463,30-34,32,---,KWT,---,1354,---,1.9 km,00:01:54,03:12:43,90.1 km,00:02:12,02:19:16,21.1 km,05:36:05
colin o riordan,523,63,626,882,45-49,45,nah,IRL,---,1426,---,1.9 km,00:02:04,02:55:32,90.1 km,00:02:24,02:36:24,21.1 km,05:36:24
Mohammed Ghuloom Hussain,524,83,627,632,40-44,---,HA,BHR,---,1331,---,1.9 km,00:01:42,03:07:05,90.1 km,00:01:34,02:26:05,21.1 km,05:36:26
Amer Al Sheaibani,525,52,628,324,25-29,---,BA,BHR,---,1297,---,1.9 km,00:01:54,03:10:11,90.1 km,00:02:49,02:21:49,21.1 km,05:36:43
Nick Valsamidis,526,84,629,698,40-44,---,ZO,GRC,---,1319,---,1.9 km,00:02:06,02:46:00,90.1 km,00:03:00,02:45:59,21.1 km,05:37:05
Edward Sampelo Sampelo,527,104,630,509,35-39,---,---,PHL,---,1343,---,1.9 km,00:01:37,02:53:19,90.1 km,00:02:17,02:40:14,21.1 km,05:37:27
Saad Eid,528,74,631,415,30-34,---,MA,BHR,---,1325,---,1.9 km,00:01:50,02:43:51,90.1 km,00:02:37,02:49:23,21.1 km,05:37:41
Abdulla Abdulrahim Abdulsalam,529,105,632,618,35-39,---,MO,BHR,---,1335,---,1.9 km,00:01:46,02:48:16,90.1 km,00:02:43,02:45:08,21.1 km,05:37:53
Adelfo Paredes,530,106,633,591,35-39,39,---,MEX,---,1327,---,1.9 km,00:02:14,03:20:08,90.1 km,00:02:31,02:13:28,21.1 km,05:38:21
Hasan Jassim Buali,531,18,634,858,55-59,---,MA,BHR,---,1890,---,1.9 km,00:03:50,02:54:05,90.1 km,00:02:51,02:37:40,21.1 km,05:38:26
Yousef Salman Alghanami,532,75,635,404,30-34,---,EA,SAU,---,1304,---,1.9 km,00:01:45,02:46:43,90.1 km,00:01:50,02:48:35,21.1 km,05:38:53
Abdullah Alenezi,533,76,636,932,30-34,34,kuwait city,KWT,---,1294,---,1.9 km,00:01:58,02:56:13,90.1 km,00:01:43,02:39:33,21.1 km,05:39:27
Marshelle Manalang,104,15,637,221,35-39,38,DXB,PHL,---,2013,---,1.9 km,00:02:05,03:02:36,90.1 km,00:03:20,02:31:30,21.1 km,05:39:31
Ahmed Al Sabt,534,53,638,342,25-29,---,MU,BHR,---,1245,---,1.9 km,00:01:41,02:58:07,90.1 km,00:01:54,02:37:53,21.1 km,05:39:35
Geraldine Diaz,105,8,639,168,25-29,28,Doha,PHL,---,2381,---,1.9 km,00:02:07,03:08:03,90.1 km,00:02:07,02:27:21,21.1 km,05:39:38
Pedro Usero,535,85,640,623,40-44,45,Doha,PHL,---,1268,---,1.9 km,00:02:14,03:08:49,90.1 km,00:03:57,02:24:58,21.1 km,05:39:58
Thad Butcher,536,19,641,872,55-59,57,AR,USA,---,1857,---,1.9 km,00:01:56,03:04:50,90.1 km,00:03:15,02:30:15,21.1 km,05:40:16
Charlie Burns,537,39,642,801,50-54,51,Scotland,GBR,---,1587,---,1.9 km,00:02:07,02:55:07,90.1 km,00:02:18,02:40:46,21.1 km,05:40:18
Bader Alsabah,538,54,643,344,25-29,27,WI,KWT,---,1229,---,1.9 km,00:02:04,02:57:53,90.1 km,00:01:42,02:38:48,21.1 km,05:40:27
Annamarie Lawrence,106,26,644,258,40-44,---,BA,NZL,---,2247,---,1.9 km,00:02:15,03:10:59,90.1 km,00:02:00,02:25:48,21.1 km,05:41:02
Che Acord,107,26,645,200,30-34,---,WA,USA,---,1775,---,1.9 km,00:01:45,03:22:05,90.1 km,00:01:40,02:16:17,21.1 km,05:41:47
Ebrahim Toq,539,77,646,401,30-34,33,northen,BHR,---,1250,---,1.9 km,00:01:27,03:09:15,90.1 km,00:02:02,02:29:10,21.1 km,05:41:54
Amin Soltani,540,107,647,506,35-39,36,DXB,GBR,---,1256,---,1.9 km,00:02:02,02:49:50,90.1 km,00:01:45,02:48:41,21.1 km,05:42:18
Abulrahman Aldahmeli,541,55,648,362,25-29,25,Kuwait,KWT,---,1193,---,1.9 km,00:01:39,02:47:58,90.1 km,00:03:26,02:49:25,21.1 km,05:42:28
Isa Al Khalifa,542,78,649,909,30-34,31,---,BHR,---,1228,---,1.9 km,00:01:55,03:06:40,90.1 km,00:03:07,02:31:24,21.1 km,05:43:06
Ghada Hussain,108,8,650,289,50-54,51,---,KWT,---,2174,---,1.9 km,00:02:01,03:32:37,90.1 km,00:03:16,02:05:21,21.1 km,05:43:15
Fahad Albinali,543,56,651,378,25-29,---,MU,BHR,---,1174,---,1.9 km,00:01:55,03:09:04,90.1 km,00:03:52,02:28:42,21.1 km,05:43:33
Ali Taqi,544,57,652,320,25-29,27,Bahrain,BHR,---,1169,---,1.9 km,00:01:38,03:01:13,90.1 km,00:02:39,02:38:18,21.1 km,05:43:48
Kai Khalid Bin Miethig,547,86,655,720,40-44,---,MA,DEU,---,1190,---,1.9 km,00:01:36,03:05:21,90.1 km,00:01:55,02:35:24,21.1 km,05:44:16
Cyriel Schenk,548,40,656,851,50-54,---,MA,NLD,---,1514,---,1.9 km,00:01:54,02:50:26,90.1 km,00:03:49,02:48:14,21.1 km,05:44:23
Ibrahim Alrekhais,549,58,657,354,25-29,28,Kuwait,KWT,---,1154,---,1.9 km,00:01:39,03:01:24,90.1 km,00:02:05,02:39:31,21.1 km,05:44:39
Jackielyn Lovingco,109,9,658,171,25-29,---,DX,PHL,---,2285,---,1.9 km,00:01:47,03:08:11,90.1 km,00:07:13,02:27:45,21.1 km,05:44:56
Katrina Corcoran,110,16,659,217,35-39,40,AUH,USA,---,1908,---,1.9 km,00:02:04,03:11:38,90.1 km,00:03:54,02:27:45,21.1 km,05:45:21
Diane Gordon,111,9,660,287,50-54,53,DXB,CAN,---,2136,---,1.9 km,00:02:01,03:05:26,90.1 km,00:02:20,02:35:35,21.1 km,05:45:22
Ibrahim Khalil Albrahim,550,59,661,323,25-29,---,EP,SAU,---,1130,---,1.9 km,00:01:36,03:25:47,90.1 km,00:01:53,02:16:41,21.1 km,05:45:57
Rex Deleon,551,87,662,663,40-44,---,CA,USA,---,1150,---,1.9 km,00:01:59,03:07:11,90.1 km,00:01:31,02:35:50,21.1 km,05:46:31
Dave Forsythe,552,20,663,873,55-59,55,DXB,GBR,---,1733,---,1.9 km,00:01:59,03:09:45,90.1 km,00:03:42,02:31:44,21.1 km,05:47:10
Ahmed Al Madani,553,15,664,297,18-24,25,centre,BHR,---,1245,---,1.9 km,00:01:47,03:12:50,90.1 km,---,02:32:37,21.1 km,05:47:14
Manuel Jr Ocampo,554,108,665,517,35-39,35,AL,PHL,---,1166,---,1.9 km,00:01:58,03:08:35,90.1 km,00:04:45,02:32:00,21.1 km,05:47:18
Hannah Karanja,112,13,667,281,45-49,---,JA,KEN,---,1854,---,1.9 km,00:02:36,03:13:32,90.1 km,00:05:30,02:26:41,21.1 km,05:48:19
Daniel Walker,556,88,668,709,40-44,44,DXB,GBR,---,1110,---,1.9 km,00:02:05,02:59:58,90.1 km,00:02:34,02:44:05,21.1 km,05:48:42
Rachel Banks,113,27,669,244,40-44,---,NO,GBR,---,2098,---,1.9 km,00:01:58,03:20:01,90.1 km,00:02:24,02:24:56,21.1 km,05:49:19
Julie Kriegshaber,114,10,670,165,25-29,---,MU,USA,---,2202,---,1.9 km,00:01:48,03:28:01,90.1 km,00:04:20,02:15:26,21.1 km,05:49:35
Hanah Al Khalifa,115,11,671,176,25-29,---,RI,BHR,---,2195,---,1.9 km,00:01:48,03:23:50,90.1 km,00:02:25,02:21:53,21.1 km,05:49:56
Bradley Dyck,557,109,672,520,35-39,37,AB,CAN,---,1118,---,1.9 km,00:01:43,03:09:53,90.1 km,00:05:16,02:33:06,21.1 km,05:49:58
David Vicario Lara,558,110,673,603,35-39,---,ES,ESP,---,1111,---,1.9 km,00:02:00,03:16:49,90.1 km,00:04:12,02:27:20,21.1 km,05:50:21
Clifford Campbell,559,64,674,766,45-49,45,---,ZAF,---,1172,---,1.9 km,00:02:01,02:57:56,90.1 km,00:04:10,02:46:21,21.1 km,05:50:28
Wajeeha Al-Husseini,116,28,675,236,40-44,43,Jordan,JOR,---,2073,---,1.9 km,00:01:57,03:11:54,90.1 km,00:02:33,02:34:17,21.1 km,05:50:41
Hadyah Fathalla,117,17,676,214,35-39,---,NA,BHR,---,1807,---,1.9 km,00:01:45,03:13:25,90.1 km,00:01:31,02:34:17,21.1 km,05:50:58
Kelly Wood,118,14,677,279,45-49,---,EA,ZAF,---,1806,---,1.9 km,00:01:56,03:11:35,90.1 km,00:02:06,02:35:24,21.1 km,05:51:01
Yerzhan Tsenov,560,79,678,435,30-34,---,AL,KAZ,---,1083,---,1.9 km,00:01:52,03:06:37,90.1 km,00:02:10,02:40:30,21.1 km,05:51:09
David Mcnamara,561,89,679,704,40-44,43,West Yorkshire,GBR,---,1058,---,1.9 km,00:01:41,02:39:07,90.1 km,00:01:25,03:09:25,21.1 km,05:51:38
Luigi Lando,562,4,680,893,60-64,---,PL,ITA,---,2661,---,1.9 km,00:01:58,03:09:16,90.1 km,00:03:41,02:36:52,21.1 km,05:51:47
Rohit Kapur,563,41,681,842,50-54,50,MAHARASHTRA,USA,---,1364,---,1.9 km,00:01:46,03:35:58,90.1 km,00:02:54,02:12:06,21.1 km,05:52:44
Mohammed Kenssous,564,21,682,951,55-59,58,---,FRA,---,1608,---,1.9 km,00:01:57,03:16:41,90.1 km,00:03:16,02:32:13,21.1 km,05:54:07
Svilena Stoilova,119,29,683,239,40-44,43,---,BGR,---,2006,---,1.9 km,00:02:09,03:27:09,90.1 km,00:04:17,02:20:48,21.1 km,05:54:23
Tom Balmer,565,111,684,601,35-39,37,Please select,GBR,---,1035,---,1.9 km,00:01:33,02:55:11,90.1 km,00:03:08,02:54:41,21.1 km,05:54:33
Angela Aguilo,120,12,685,175,25-29,29,---,PHL,---,2108,---,1.9 km,00:01:52,03:31:38,90.1 km,00:01:31,02:19:46,21.1 km,05:54:47
Barbara Grüter,121,1,686,293,60-64,62,CH,CHE,---,3500,---,1.9 km,00:01:41,03:05:41,90.1 km,00:01:47,02:46:36,21.1 km,05:55:45
Christina Mccarver,122,13,687,170,25-29,---,AE,USA,---,2090,---,1.9 km,00:01:54,03:26:18,90.1 km,00:02:41,02:24:56,21.1 km,05:55:49
Verdy Siregar,566,90,688,706,40-44,---,EA,IDN,---,981,---,1.9 km,00:02:04,03:14:50,90.1 km,---,02:39:00,21.1 km,05:55:54
Lesley Jones,123,10,689,290,50-54,52,---,GBR,---,1935,---,1.9 km,00:02:13,03:13:10,90.1 km,00:04:31,02:36:38,21.1 km,05:56:32
Waleed Al-Alawi,567,42,690,816,50-54,53,---,BHR,---,1282,---,1.9 km,00:01:52,03:12:08,90.1 km,00:03:21,02:39:54,21.1 km,05:57:15
Renata Schmidtova,124,30,691,924,40-44,41,DE,SVK,---,1946,---,1.9 km,00:01:42,03:33:33,90.1 km,00:01:31,02:20:59,21.1 km,05:57:45
Kubra Varli,125,6,692,160,18-24,25,APO,TUR,---,1396,---,1.9 km,00:01:45,03:14:21,90.1 km,00:03:32,02:38:22,21.1 km,05:58:00
Robert Khoury,568,91,693,703,40-44,45,Doha,LBN,---,935,---,1.9 km,00:02:01,02:54:06,90.1 km,00:01:43,03:00:35,21.1 km,05:58:25
Ricky Mercado,570,65,695,743,45-49,---,QA,PHL,---,998,---,1.9 km,00:01:44,03:09:28,90.1 km,00:02:43,02:46:16,21.1 km,06:00:11
Eduardo Florencio,571,80,696,409,30-34,31,TE,BRA,---,913,---,1.9 km,00:01:43,03:18:06,90.1 km,00:06:19,02:34:29,21.1 km,06:00:37
Dong Lao,573,16,698,907,18-24,---,SA,CHN,---,995,---,1.9 km,00:01:41,02:44:02,90.1 km,00:05:30,03:09:55,21.1 km,06:01:08
Pablo Guardiola Molla,575,81,700,459,30-34,35,RIYADH,PYF,---,898,---,1.9 km,00:01:46,02:53:56,90.1 km,00:04:44,03:00:59,21.1 km,06:01:25
Marc Prudhomme,576,112,701,595,35-39,---,EA,CAN,---,896,---,1.9 km,00:01:44,02:58:40,90.1 km,00:03:02,02:58:51,21.1 km,06:02:17
Helmut Biehl,577,43,702,840,50-54,53,DE,DEU,---,1179,---,1.9 km,00:01:50,03:23:35,90.1 km,00:04:09,02:33:25,21.1 km,06:02:59
Timur Khismatullin,578,60,703,355,25-29,---,---,RUS,---,824,---,1.9 km,00:03:06,03:18:28,90.1 km,00:08:16,02:33:10,21.1 km,06:03:00
ALI ALSHEHRI,579,113,704,508,35-39,40,EA,SAU,---,880,---,1.9 km,00:01:55,03:17:37,90.1 km,00:04:16,02:39:22,21.1 km,06:03:10
