name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Caroline Chok,---,1139,---,90,30-34,38,---,SGP,---,---,00:56:46,1.9 km,00:04:19,03:21:41,90.1 km,00:03:21,03:13:19,21.1 km,07:39:26
Philippe Chomienne,---,573,---,627,35-39,43,---,FRA,---,---,00:49:35,1.9 km,00:06:02,02:54:06,90.1 km,00:04:29,02:06:57,21.1 km,06:01:09
Chun Chong,---,866,---,731,35-39,---,Singapore,SGP,---,---,00:56:32,1.9 km,00:07:50,02:58:57,90.1 km,00:05:20,02:26:19,21.1 km,06:34:58
Desmond Chong,---,981,---,1089,40-44,46,---,SGP,---,---,01:04:36,1.9 km,00:06:36,02:47:22,90.1 km,00:03:56,02:49:06,21.1 km,06:51:36
James Chong,---,427,---,534,35-39,40,---,SGP,---,---,01:04:40,1.9 km,00:04:11,02:33:12,90.1 km,00:01:38,01:59:44,21.1 km,05:43:25
Sean Chong,---,1038,---,1353,45-49,50,---,SGP,---,---,01:02:14,1.9 km,00:05:24,02:56:36,90.1 km,00:04:26,02:52:15,21.1 km,07:00:55
Terence Chong,---,1150,---,311,25-29,32,---,SGP,---,---,00:58:38,1.9 km,00:04:31,03:22:30,90.1 km,00:02:36,03:18:35,21.1 km,07:46:50
Kimson Choo,---,1028,---,291,25-29,33,---,SGP,---,---,01:04:38,1.9 km,00:03:55,03:13:30,90.1 km,00:03:03,02:33:48,21.1 km,06:58:54
Ling Er Choo,---,152,---,38,18-24,29,---,SGP,---,---,00:44:08,1.9 km,00:03:13,02:26:28,90.1 km,00:01:07,01:53:30,21.1 km,05:08:26
Jaslyn Choong,---,898,---,52,30-34,35,---,SGP,---,---,00:51:02,1.9 km,00:05:14,02:58:11,90.1 km,00:03:10,02:42:01,21.1 km,06:39:38
Clement Chow,---,---,DNS,224,18-24,28,---,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Desmond Chow,---,979,---,733,35-39,44,SG,SGP,---,---,00:58:30,1.9 km,00:04:35,03:00:47,90.1 km,00:04:17,02:43:22,21.1 km,06:51:31
Jeremy Chow,---,940,---,228,18-24,23,---,SGP,---,---,01:03:49,1.9 km,00:03:53,03:01:22,90.1 km,00:01:56,02:34:39,21.1 km,06:45:39
Kun Chow,---,1175,---,914,45-49,---,Victoria,AUS,---,---,01:18:03,1.9 km,00:03:56,03:29:05,90.1 km,00:02:13,03:17:28,21.1 km,08:10:45
Yeang Chow,---,975,---,767,40-44,44,---,MYS,---,---,00:43:12,1.9 km,00:05:16,03:01:48,90.1 km,00:03:24,02:56:46,21.1 km,06:50:26
Stephen Choy,---,761,---,1344,45-49,50,---,SGP,---,---,01:15:35,1.9 km,00:03:06,02:41:37,90.1 km,00:02:49,02:20:04,21.1 km,06:23:11
Leger Christophe,---,323,---,1228,40-44,49,---,FRA,---,---,00:48:35,1.9 km,00:03:12,02:31:09,90.1 km,00:02:02,02:05:54,21.1 km,05:30:52
Arthur Chu,---,930,---,1322,45-49,52,---,PHL,---,---,00:57:32,1.9 km,00:07:14,03:01:17,90.1 km,00:05:45,02:31:48,21.1 km,06:43:36
Chee Tiong Chua,---,---,DNS,290,25-29,45,---,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Esther Chua,---,1173,---,88,35-39,40,---,SGP,---,---,01:14:27,1.9 km,00:06:42,03:17:34,90.1 km,00:05:44,03:24:45,21.1 km,08:09:12
Gek Kwang Chua,---,983,---,1395,45-49,51,---,SGP,---,---,01:02:01,1.9 km,00:10:32,02:43:19,90.1 km,00:06:03,02:50:25,21.1 km,06:52:20
Gerard Chua,---,805,---,1339,45-49,54,---,SGP,---,---,00:54:45,1.9 km,00:05:45,02:46:31,90.1 km,00:02:51,02:37:26,21.1 km,06:27:18
Jing Zhi Chua,---,163,---,230,18-24,25,---,SGP,---,---,00:42:41,1.9 km,00:03:18,02:29:32,90.1 km,00:01:45,01:52:49,21.1 km,05:10:05
Rio Elijah Chua,---,738,---,288,25-29,31,---,SGP,---,---,00:53:22,1.9 km,00:03:23,02:39:11,90.1 km,00:01:27,02:43:21,21.1 km,06:20:44
David Chua Eng Kee,---,614,---,1040,45-49,---,Singapore,SGP,---,---,01:04:48,1.9 km,00:05:30,02:38:39,90.1 km,00:02:55,02:15:11,21.1 km,06:07:03
Jesse Chuang,---,637,---,1222,40-44,48,---,TWN,---,---,01:04:29,1.9 km,00:04:36,02:46:30,90.1 km,00:02:14,02:12:04,21.1 km,06:09:53
Hyun Chang Chung,---,541,---,641,35-39,43,---,KOR,---,---,01:11:05,1.9 km,00:05:01,02:43:25,90.1 km,00:02:52,01:53:27,21.1 km,05:55:50
Swee Hiang Chung,---,889,---,1065,40-44,47,---,SGP,---,---,01:01:14,1.9 km,00:04:50,03:05:59,90.1 km,00:02:18,02:24:16,21.1 km,06:38:37
Caroline Clark,---,592,---,141,40-44,45,WA,AUS,---,---,00:53:35,1.9 km,00:03:39,02:49:17,90.1 km,00:03:05,02:13:10,21.1 km,06:02:46
Peter Clark,---,203,---,905,40-44,49,WA,AUS,---,---,00:41:14,1.9 km,00:02:52,02:25:49,90.1 km,00:02:06,02:03:38,21.1 km,05:15:39
Debra Clements,---,838,---,167,45-49,---,New South Wales,AUS,---,---,00:45:57,1.9 km,00:04:32,02:51:09,90.1 km,00:02:49,02:46:30,21.1 km,06:30:57
Rachael Cloros,---,328,---,144,40-44,47,---,AUS,---,---,00:48:24,1.9 km,00:03:56,02:43:06,90.1 km,00:01:18,01:54:40,21.1 km,05:31:24
Glenn Cochrane,---,372,---,1429,50-54,57,---,AUS,---,---,00:48:29,1.9 km,00:05:12,02:30:20,90.1 km,00:02:22,02:11:17,21.1 km,05:37:40
Michelle Cochrane,---,390,---,168,45-49,52,---,AUS,---,---,00:45:53,1.9 km,00:03:20,02:40:48,90.1 km,00:01:34,02:08:06,21.1 km,05:39:41
Antonio Codinach,---,834,---,857,35-39,43,SG,ESP,---,---,00:51:25,1.9 km,00:07:04,02:46:12,90.1 km,00:03:21,02:42:02,21.1 km,06:30:04
Lindsey Coen-Fernandez,---,1012,---,175,45-49,51,---,USA,---,---,00:55:53,1.9 km,00:04:56,03:07:23,90.1 km,00:04:13,02:43:37,21.1 km,06:56:02
Rob Coetzee,---,421,---,1455,50-54,54,---,ANT,---,---,00:47:07,1.9 km,00:03:56,02:30:38,90.1 km,00:01:22,02:19:38,21.1 km,05:42:41
Alexander Coghlan,---,468,---,377,30-34,37,WA,AUS,---,---,00:42:18,1.9 km,00:06:54,02:30:58,90.1 km,00:03:23,02:25:15,21.1 km,05:48:48
Jeff Cohen,---,225,---,587,30-34,39,CA,USA,---,---,00:54:17,1.9 km,00:05:04,02:32:48,90.1 km,00:02:06,01:45:10,21.1 km,05:19:25
Richard Cohen,---,---,DNS,359,30-34,35,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Liam Cohen-Ruhle,---,161,---,395,30-34,39,---,AUS,---,---,00:41:56,1.9 km,00:03:29,02:28:33,90.1 km,00:01:48,01:54:03,21.1 km,05:09:49
Chris Colahan,---,---,DNS,312,30-34,35,---,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Terrance Cole,---,302,---,1419,45-49,---,Ohio,USA,---,---,00:48:44,1.9 km,00:04:22,02:39:33,90.1 km,00:03:25,01:52:35,21.1 km,05:28:39
Alan Collins,---,936,---,1516,60-64,66,---,AUS,---,---,01:09:50,1.9 km,00:05:07,02:58:04,90.1 km,00:02:50,02:29:16,21.1 km,06:45:07
James Collis,---,731,---,324,25-29,32,---,SGP,---,---,00:45:04,1.9 km,00:04:00,02:48:07,90.1 km,00:02:27,02:40:05,21.1 km,06:19:43
Chris Colman,---,949,---,740,35-39,44,SG,GBR,---,---,00:50:39,1.9 km,00:06:03,02:57:36,90.1 km,00:03:36,02:48:53,21.1 km,06:46:47
Tenggoy Colmenares,---,609,---,1012,40-44,49,---,PHL,---,---,00:54:08,1.9 km,00:04:16,02:51:22,90.1 km,00:02:57,02:13:49,21.1 km,06:06:32
Stephanie Condon,---,270,---,111,35-39,41,---,AUS,---,---,00:45:47,1.9 km,00:03:34,02:41:42,90.1 km,00:02:58,01:51:00,21.1 km,05:25:01
Daniel Conroy,---,121,---,889,35-39,42,CT,IRL,---,---,00:45:19,1.9 km,00:02:52,02:24:07,90.1 km,00:01:31,01:48:35,21.1 km,05:02:24
David Cook,---,---,DNS,1033,40-44,47,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
John Cooke,---,342,---,1399,45-49,52,WA,SGP,---,---,00:57:48,1.9 km,00:03:32,02:31:54,90.1 km,00:01:35,01:58:46,21.1 km,05:33:35
Glenn Corrie,---,---,DNS,1197,40-44,45,---,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Rebecca Corson,---,---,DNS,59,25-29,32,AP,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Edward Cosgrove,---,600,---,393,30-34,36,---,IRL,---,---,00:40:12,1.9 km,00:04:06,02:28:38,90.1 km,00:02:59,02:48:14,21.1 km,06:04:09
Jordi Costa Torre,---,420,---,856,35-39,---,Lanzarote,ESP,---,---,00:48:54,1.9 km,00:03:46,02:37:23,90.1 km,00:01:50,02:10:48,21.1 km,05:42:41
Christopher Couch,---,385,---,985,40-44,46,MI,USA,---,---,00:47:47,1.9 km,00:04:55,02:27:50,90.1 km,00:03:34,02:14:59,21.1 km,05:39:05
Nick Cowell,---,392,---,361,25-29,33,---,GBR,---,---,01:00:09,1.9 km,00:04:13,02:31:56,90.1 km,00:02:07,02:01:27,21.1 km,05:39:52
Guy Crawford,---,11,---,9,PRO,37,NSW,NZL,---,---,00:30:25,1.9 km,00:02:30,02:03:45,90.1 km,00:00:47,01:32:29,21.1 km,04:09:56
Fredrik Croneborg,---,---,DNS,8,PRO,35,---,SWE,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
David Croser,---,190,---,907,40-44,45,---,AUS,---,---,00:48:41,1.9 km,00:03:36,02:38:42,90.1 km,00:01:50,01:41:50,21.1 km,05:14:39
Mark Cross,---,643,---,1299,45-49,52,---,GBR,---,---,00:46:59,1.9 km,00:04:13,02:40:53,90.1 km,00:02:19,02:35:54,21.1 km,06:10:18
Simon Cross,---,51,---,1318,45-49,50,WP,GBR,---,---,00:44:55,1.9 km,00:02:39,02:13:54,90.1 km,00:01:15,01:37:45,21.1 km,04:40:28
William Crowther,---,---,DNS,1469,50-54,56,SG,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Simon Cruickshank,---,154,---,1275,45-49,51,---,NZL,---,---,00:45:22,1.9 km,00:02:35,02:22:00,90.1 km,00:01:13,01:57:32,21.1 km,05:08:42
Balázs Csoke,---,---,DNS,19,PRO,33,TX,HUN,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
James Cunnama,---,2,---,1,PRO,33,Intl State,ZAF,---,---,00:30:26,1.9 km,00:02:30,02:03:49,90.1 km,00:00:36,01:14:24,21.1 km,03:51:45
Adrian Curic,---,1080,---,759,35-39,40,---,ROU,---,---,01:06:09,1.9 km,00:03:57,03:20:32,90.1 km,00:03:31,02:40:12,21.1 km,07:14:21
Bastian D Hling,---,83,---,263,25-29,---,Hesse,DEU,---,---,00:50:36,1.9 km,00:02:14,02:22:18,90.1 km,00:01:10,01:36:47,21.1 km,04:53:05
Linda Dabley,---,954,---,75,35-39,40,---,AUS,---,---,00:44:03,1.9 km,00:04:20,03:13:42,90.1 km,00:03:16,02:41:50,21.1 km,06:47:11
Robert Dahlberg,---,---,DNF,493,30-34,39,---,NZL,---,---,00:40:39,1.9 km,00:03:04,02:14:05,90.1 km,00:01:13,02:13:36,21.1 km,DNF
Colin Dailey,---,810,---,1138,40-44,47,---,USA,---,---,00:50:33,1.9 km,00:06:53,02:41:13,90.1 km,00:04:49,02:44:07,21.1 km,06:27:35
Sanjay Dalal,---,1108,---,1294,45-49,53,ACT,IND,---,---,01:04:31,1.9 km,00:08:11,03:37:57,90.1 km,00:05:42,02:28:52,21.1 km,07:25:13
Paul Dalton,---,836,---,1200,40-44,47,---,AUS,---,---,00:51:05,1.9 km,00:04:40,02:51:12,90.1 km,00:03:32,02:40:01,21.1 km,06:30:30
Sonia D'Angelo-Vibert,---,1093,---,170,45-49,53,NS,CAN,---,---,01:01:53,1.9 km,00:04:42,03:19:07,90.1 km,00:04:35,02:48:22,21.1 km,07:18:39
Stuart Daniels,---,242,---,1229,40-44,45,---,GBR,---,---,00:53:23,1.9 km,00:03:24,02:35:49,90.1 km,00:02:27,01:46:28,21.1 km,05:21:31
Nicholas Dargan,---,---,DNS,1290,45-49,---,Hong Kong,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Gilles Daumas,---,92,---,628,35-39,44,---,FRA,---,---,00:45:33,1.9 km,00:02:35,02:25:18,90.1 km,00:01:04,01:41:01,21.1 km,04:55:31
Neil Davey,---,571,---,797,35-39,43,---,GBR,---,---,00:48:55,1.9 km,00:02:50,02:27:14,90.1 km,00:01:45,02:40:13,21.1 km,06:00:57
Jeremy David,---,730,---,287,25-29,33,---,PHL,---,---,01:12:02,1.9 km,00:03:22,02:38:36,90.1 km,00:04:17,02:21:10,21.1 km,06:19:27
Tan David Tan Puay Meng,---,---,DNF,1080,40-44,46,---,SGP,---,---,01:01:23,1.9 km,00:04:34,02:55:00,90.1 km,00:02:10,02:16:08,21.1 km,DNF
Mike Davies,---,939,---,1471,50-54,---,Singapore,GBR,---,---,00:50:03,1.9 km,00:03:53,02:54:48,90.1 km,00:02:40,02:54:11,21.1 km,06:45:35
Mark Davis,---,668,---,647,40-44,45,---,AUS,---,---,01:03:06,1.9 km,00:04:51,02:50:24,90.1 km,00:03:42,02:10:49,21.1 km,06:12:52
Barry Day,---,212,---,402,30-34,37,HKG,CAN,---,---,00:41:28,1.9 km,00:03:05,02:35:35,90.1 km,00:01:08,01:55:52,21.1 km,05:17:08
Stephane De Baets,---,566,---,1226,40-44,47,---,BEL,---,---,00:43:08,1.9 km,00:04:09,02:33:56,90.1 km,00:03:07,02:35:30,21.1 km,05:59:50
Glenn De Buf,---,---,DNF,1359,45-49,54,BE,BEL,---,---,00:49:15,1.9 km,00:05:11,02:39:04,90.1 km,00:01:39,---,21.1 km,DNF
Javier De La Flor,---,222,---,1006,40-44,45,SG,PER,---,---,00:41:56,1.9 km,00:03:44,02:29:25,90.1 km,00:01:51,02:01:52,21.1 km,05:18:48
Rob De Pinto,---,---,DNS,948,40-44,---,Hong Kong,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Matthew De Plater,---,846,---,852,35-39,42,---,AUS,---,---,00:53:43,1.9 km,00:06:24,03:01:47,90.1 km,00:03:55,02:26:04,21.1 km,06:31:53
Thomas De Silva,---,---,DNS,244,18-24,24,---,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Jacques De T Serclaes,---,828,---,576,30-34,37,---,BEL,---,---,00:56:29,1.9 km,00:05:32,03:04:29,90.1 km,00:02:54,02:20:07,21.1 km,06:29:31
Chad Debolt,---,---,DNS,586,30-34,36,NY,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Paul Deering,---,172,---,1493,50-54,58,Buckinghamshire,GBR,---,---,00:49:17,1.9 km,00:03:57,02:30:00,90.1 km,00:03:12,01:45:15,21.1 km,05:11:41
Nicolas Delagiroday,---,513,---,920,40-44,45,---,FRA,---,---,00:48:12,1.9 km,00:05:37,02:46:40,90.1 km,00:03:21,02:09:24,21.1 km,05:53:14
David Dellow,---,9,---,1537,PRO,37,QLD,AUS,---,---,00:27:47,1.9 km,00:02:30,02:06:26,90.1 km,00:00:37,01:22:48,21.1 km,04:00:08
Franciscus Delnoij,---,532,---,1466,50-54,54,---,NLD,---,---,00:49:15,1.9 km,00:04:30,02:47:14,90.1 km,00:01:43,02:12:34,21.1 km,05:55:16
Remi Delpuech,---,305,---,1224,40-44,48,---,FRA,---,---,00:46:09,1.9 km,00:05:05,02:34:02,90.1 km,00:02:30,02:01:19,21.1 km,05:29:05
Janine Denning,---,303,---,137,35-39,42,---,AUS,---,---,00:47:57,1.9 km,00:03:10,02:44:04,90.1 km,00:01:32,01:52:16,21.1 km,05:28:59
Peter Dennis,---,380,---,908,40-44,48,---,AUS,---,---,00:36:09,1.9 km,00:03:09,02:25:43,90.1 km,00:01:47,02:31:47,21.1 km,05:38:35
Stephen Denton,---,---,DNS,975,40-44,49,---,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Cinderella Dermawan,---,938,---,78,35-39,40,---,IDN,---,---,01:09:44,1.9 km,00:05:03,02:59:51,90.1 km,00:03:01,02:27:52,21.1 km,06:45:31
Beatrice Desseigne,---,450,---,118,35-39,43,---,FRA,---,---,00:49:51,1.9 km,00:04:01,02:47:32,90.1 km,00:01:32,02:03:52,21.1 km,05:46:48
Michael Dhulst,---,---,DNF,565,30-34,36,---,BEL,---,---,00:37:41,1.9 km,00:03:21,02:16:43,90.1 km,00:01:07,---,21.1 km,DNF
Johan Diderichsen,---,356,---,1437,50-54,---,Sunds,DNK,---,---,00:57:17,1.9 km,00:05:20,02:37:37,90.1 km,00:04:18,01:50:27,21.1 km,05:34:59
Edward Dilatush,---,---,DNS,1253,40-44,49,IL,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Paul Dingley,---,182,---,968,40-44,46,---,ZAF,---,---,00:38:40,1.9 km,00:02:26,02:21:44,90.1 km,00:00:58,02:09:21,21.1 km,05:13:09
Joachim Dirks,---,461,---,1279,45-49,53,---,DEU,---,---,01:12:21,1.9 km,00:04:26,02:39:08,90.1 km,00:01:59,01:49:56,21.1 km,05:47:50
Donna Distant,---,872,---,126,40-44,45,---,SGP,---,---,01:03:23,1.9 km,00:04:30,02:54:29,90.1 km,00:02:06,02:31:12,21.1 km,06:35:40
Chris Dite,---,1026,---,514,30-34,39,---,GBR,---,---,00:51:27,1.9 km,00:07:00,02:53:06,90.1 km,00:05:05,03:02:06,21.1 km,06:58:44
Marco Dittrich,---,467,---,1160,40-44,48,---,DEU,---,---,00:43:18,1.9 km,00:03:05,02:48:32,90.1 km,00:01:51,02:12:00,21.1 km,05:48:46
Juergen Doerr,---,---,DNS,1108,40-44,48,Indonesia,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Boyd Doherty,---,133,---,689,35-39,41,---,AUS,---,---,00:42:52,1.9 km,00:02:48,02:21:31,90.1 km,00:01:38,01:55:24,21.1 km,05:04:13
Ian Doherty,---,218,---,414,30-34,---,Dublin,IRL,---,---,00:50:37,1.9 km,00:03:10,02:38:48,90.1 km,00:01:08,01:44:31,21.1 km,05:18:14
Graham Dolan,---,88,---,882,35-39,43,---,GBR,---,---,00:48:55,1.9 km,00:04:30,02:15:56,90.1 km,00:01:26,01:43:30,21.1 km,04:54:17
Michael Dolan,---,626,---,1003,40-44,48,IA,USA,---,---,00:59:05,1.9 km,00:04:19,02:49:45,90.1 km,00:02:19,02:12:55,21.1 km,06:08:23
Christophe Doll,---,361,---,699,35-39,43,---,FRA,---,---,00:41:42,1.9 km,00:02:39,02:27:01,90.1 km,00:02:15,02:22:05,21.1 km,05:35:42
Kevin Donaldson,---,---,DNS,1238,40-44,46,Surrey,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Ian Donlan,---,964,---,909,40-44,45,---,AUS,---,---,00:48:27,1.9 km,00:03:57,02:46:05,90.1 km,00:02:01,03:07:55,21.1 km,06:48:25
Daniel Douglas,---,202,---,659,35-39,40,---,NZL,---,---,00:42:12,1.9 km,00:05:19,02:24:51,90.1 km,00:02:06,02:01:08,21.1 km,05:15:36
John Douma,---,186,---,1511,55-59,60,---,AUS,---,---,00:44:25,1.9 km,00:03:01,02:32:59,90.1 km,00:01:08,01:52:56,21.1 km,05:14:29
David Doyle,---,112,---,616,35-39,42,---,AUS,---,---,00:39:56,1.9 km,00:02:45,02:20:34,90.1 km,00:01:41,01:55:35,21.1 km,05:00:31
Ralph Dreher,---,1097,---,991,40-44,46,---,DEU,---,---,01:01:37,1.9 km,00:06:26,03:05:29,90.1 km,00:02:43,03:03:27,21.1 km,07:19:42
Peter Drolet,---,---,DNS,1364,45-49,53,---,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Juan Du Plessis,---,---,DNS,441,30-34,39,WP,ZAF,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Stephen Duerden,---,194,---,1383,45-49,54,---,AUS,---,---,00:41:37,1.9 km,00:03:14,02:25:50,90.1 km,00:02:26,02:02:00,21.1 km,05:15:07
Paul Duffy,---,204,---,1416,45-49,50,SG,GBR,---,---,00:44:29,1.9 km,00:02:59,02:22:40,90.1 km,00:02:20,02:03:21,21.1 km,05:15:49
Richard Duggan,---,---,DNS,1022,40-44,47,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Patrick Dumont,---,1121,---,1454,50-54,56,---,FRA,---,---,01:18:56,1.9 km,00:06:53,03:13:58,90.1 km,00:05:30,02:47:16,21.1 km,07:32:33
Shung Seng Dunn,---,1151,---,1402,45-49,50,---,SGP,---,---,00:58:02,1.9 km,00:05:32,03:30:06,90.1 km,00:02:02,03:11:17,21.1 km,07:46:59
Cyril Dupre,---,1027,---,1314,45-49,50,---,FRA,---,---,01:05:41,1.9 km,00:05:26,03:09:13,90.1 km,00:02:28,02:36:00,21.1 km,06:58:48
Steven Dwan,---,---,DNS,918,40-44,---,Shanghai,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Ashley Dyer,---,48,---,969,40-44,46,HK,GBR,---,---,00:38:06,1.9 km,00:02:49,02:21:21,90.1 km,00:01:46,01:35:18,21.1 km,04:39:20
Lindsey Dymond,---,344,---,363,25-29,34,HI,USA,---,---,00:52:36,1.9 km,00:03:03,02:35:16,90.1 km,00:01:33,02:01:23,21.1 km,05:33:51
Amanda Edelhart,---,943,---,66,30-34,37,Jeju,USA,---,---,00:58:21,1.9 km,00:04:56,03:09:05,90.1 km,00:02:58,02:30:48,21.1 km,06:46:08
Robin Edgecliffe-Johnson,---,452,---,687,35-39,---,Kuala Lumpur,GBR,---,---,00:47:31,1.9 km,00:05:15,02:50:35,90.1 km,00:01:55,02:01:43,21.1 km,05:46:59
Otis Edwards,---,---,DNF,1292,45-49,51,---,USA,---,---,00:56:46,1.9 km,00:04:46,03:00:30,90.1 km,00:04:33,---,21.1 km,DNF
Jean Eichaker,---,207,---,1150,40-44,46,SG,FRA,---,---,00:42:41,1.9 km,00:04:10,02:47:01,90.1 km,00:01:32,01:40:39,21.1 km,05:16:03
Stuart Elliott,---,---,DNS,398,30-34,38,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Mary Beth Ellis,---,18,---,30,PRO,39,MA,USA,---,---,00:30:07,1.9 km,00:02:20,02:19:02,90.1 km,00:01:27,01:28:10,21.1 km,04:21:06
Matthew Emsley,---,201,---,934,40-44,---,Hong Kong,GBR,---,---,00:50:14,1.9 km,00:02:58,02:29:10,90.1 km,00:01:42,01:51:27,21.1 km,05:15:31
Naoko Enatsu,---,304,---,122,35-39,---,Japan,JPN,---,---,00:43:08,1.9 km,00:04:01,02:43:22,90.1 km,00:03:25,01:55:05,21.1 km,05:29:01
Leonard Endicott,---,---,DNF,1528,65-69,71,---,GBR,---,---,01:03:26,1.9 km,00:04:27,02:10:55,90.1 km,00:08:30,---,21.1 km,DNF
Chihro Endo,---,317,---,119,35-39,---,IBARAKI,JPN,---,---,00:44:05,1.9 km,00:05:05,02:54:50,90.1 km,00:02:20,01:44:11,21.1 km,05:30:31
Roderick Eng,---,965,---,349,25-29,30,---,SGP,---,---,00:38:41,1.9 km,00:04:25,02:58:32,90.1 km,00:02:45,03:04:34,21.1 km,06:48:57
David Ennes,---,542,---,1400,45-49,53,---,GBR,---,---,00:42:29,1.9 km,00:05:03,02:40:23,90.1 km,00:02:33,02:25:49,21.1 km,05:56:17
Chris Evans,---,---,DNF,362,25-29,34,---,GBR,---,---,00:49:42,1.9 km,00:03:33,02:44:21,90.1 km,00:01:41,02:49:57,21.1 km,DNF
Daniel Fadling,---,744,---,1280,45-49,52,---,USA,---,---,00:56:49,1.9 km,00:03:57,02:30:05,90.1 km,00:01:36,02:49:11,21.1 km,06:21:38
Karen Fairley,---,296,---,150,40-44,45,---,ZAF,---,---,00:40:54,1.9 km,00:04:05,02:42:40,90.1 km,00:02:24,01:57:27,21.1 km,05:27:30
Juan Falck,---,---,DNS,1110,40-44,46,SG,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Nicolas Faquet,---,509,---,757,35-39,43,---,FRA,---,---,00:43:32,1.9 km,00:03:43,02:31:19,90.1 km,00:01:43,02:32:30,21.1 km,05:52:47
Etienne Faure,---,151,---,809,35-39,41,Other,GBR,---,---,00:47:26,1.9 km,00:03:36,02:31:58,90.1 km,00:01:21,01:44:04,21.1 km,05:08:25
Kah Gin Fee,---,585,---,462,30-34,33,---,SGP,---,---,00:55:35,1.9 km,00:03:28,02:47:23,90.1 km,00:03:10,02:12:34,21.1 km,06:02:10
Louis Fel,---,---,DNS,543,35-39,40,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Dror Feldheim,---,760,---,819,35-39,43,---,DEU,---,---,00:53:16,1.9 km,00:06:02,03:16:04,90.1 km,00:04:23,02:03:24,21.1 km,06:23:09
Felix Felix Teo Chin Hee,---,1166,---,709,35-39,---,Singapore,SGP,---,---,01:00:09,1.9 km,00:06:30,03:39:57,90.1 km,00:05:17,03:03:21,21.1 km,07:55:14
Sergio Fernandez,---,902,---,1445,50-54,55,---,USA,---,---,01:05:08,1.9 km,00:05:09,02:58:48,90.1 km,00:02:05,02:28:45,21.1 km,06:39:55
Matthias Ferrieres,---,837,---,542,30-34,38,---,FRA,---,---,00:48:58,1.9 km,00:07:04,02:52:38,90.1 km,00:02:57,02:39:11,21.1 km,06:30:48
